SnapshotDate,StoreID,ProductID,OnHandUnits,ReorderPoint,StockoutFlag
2024-02-07,1,135,8,31,0
2024-09-09,24,364,62,28,0
2024-10-16,24,266,205,20,0
2024-10-11,13,321,246,51,0
2024-08-22,23,106,102,54,0
2024-02-22,8,252,199,57,0
2024-05-09,4,295,52,43,0
2024-10-11,21,19,229,23,0
2024-03-17,15,244,85,29,0
2024-06-12,10,270,221,54,0
2024-02-22,2,266,95,41,0
2024-05-13,30,197,33,52,0
2024-09-06,16,249,32,42,0
2024-12-22,23,357,66,10,0
2024-11-27,1,149,202,36,0
2024-07-12,5,387,141,12,0
2024-07-23,22,111,213,28,0
2024-11-08,16,331,126,25,0
2024-11-21,25,30,241,29,0
2024-08-21,26,131,102,46,0
2024-06-22,23,212,176,23,0
2024-12-30,28,249,208,19,0
2024-09-09,1,203,218,18,0
2024-04-07,3,24,230,43,0
2024-12-21,7,85,77,42,0
2024-04-19,4,78,118,42,0
2024-07-28,21,371,101,45,0
2024-04-19,27,349,71,47,0
2024-10-09,17,115,229,36,0
2024-01-17,27,145,1,26,0
2024-09-20,14,241,82,18,0
2024-05-28,16,159,237,29,0
2024-11-22,21,87,133,12,0
2024-02-24,30,343,87,28,0
2024-01-14,10,190,89,26,0
2024-05-03,5,336,142,11,0
2024-12-20,28,304,189,49,0
2024-06-02,17,204,87,23,0
2024-05-05,22,370,7,14,0
2024-01-17,6,319,151,49,0
2024-02-01,19,8,248,29,0
2024-11-29,25,37,159,23,0
2024-03-02,21,248,83,14,0
2024-04-03,4,355,194,49,0
2024-09-22,24,193,189,15,0
2024-08-24,19,147,107,33,0
2024-10-04,15,220,57,11,0
2024-01-16,15,127,88,40,0
2024-01-10,26,145,9,38,0
2024-04-26,19,188,231,14,0
2024-12-22,26,392,130,45,0
2024-06-11,20,239,162,31,0
2024-02-09,26,165,106,16,0
2024-03-29,13,222,128,54,0
2024-09-11,20,43,2,36,0
2024-03-24,5,103,176,53,0
2024-06-09,20,47,77,39,0
2024-01-06,21,39,190,55,0
2024-05-25,19,376,52,36,0
2024-10-19,12,226,15,32,0
2024-11-05,22,92,4,58,0
2024-10-17,25,134,198,10,0
2024-06-28,12,396,69,46,0
2024-06-16,1,105,172,39,0
2024-06-26,16,327,213,18,0
2024-02-12,18,3,67,35,0
2024-04-04,20,11,191,24,0
2024-11-22,6,357,212,10,0
2024-03-08,13,314,90,36,0
2024-03-31,21,73,177,22,0
2024-02-29,3,11,178,49,0
2024-10-13,11,88,65,28,0
2024-02-27,12,128,232,25,0
2024-07-26,10,321,237,12,0
2024-05-24,17,345,84,10,0
2024-03-23,8,238,230,11,0
2024-10-11,5,298,211,28,0
2024-06-27,16,216,48,22,0
2024-08-05,22,318,60,57,0
2024-04-18,7,326,97,37,0
2024-12-13,9,247,218,41,0
2024-08-22,4,60,230,13,0
2024-06-13,25,57,57,13,0
2024-02-21,23,16,66,27,0
2024-06-25,8,355,140,58,0
2024-04-29,12,164,127,25,0
2024-04-18,24,397,155,16,0
2024-07-19,5,57,134,38,0
2024-03-24,14,196,209,50,0
2024-04-10,22,359,206,35,0
2024-09-23,12,65,21,41,0
2024-12-08,30,85,105,53,0
2024-03-14,25,4,170,16,0
2024-10-05,3,184,97,40,0
2024-06-20,23,165,92,45,0
2024-03-04,29,268,90,14,0
2024-04-27,1,378,230,46,0
2024-01-06,15,307,154,39,0
2024-08-11,27,186,12,53,0
2024-09-08,12,30,117,55,0
2024-11-20,15,157,172,36,0
2024-05-02,10,400,25,10,0
2024-03-21,14,302,180,14,0
2024-07-29,23,305,21,35,0
2024-02-26,28,43,66,29,0
2024-11-26,28,75,249,52,0
2024-11-10,21,25,238,35,0
2024-09-01,17,80,233,58,0
2024-03-30,28,367,101,48,0
2024-06-07,4,178,87,10,0
2024-07-13,14,171,94,42,0
2024-03-09,25,179,111,56,0
2024-07-26,17,115,35,30,0
2024-11-04,2,323,242,22,0
2024-08-16,6,92,119,41,0
2024-09-18,14,158,40,37,0
2024-04-28,27,8,219,19,0
2024-03-07,1,277,62,19,0
2024-12-20,3,52,216,45,0
2024-06-26,23,198,122,24,0
2024-02-28,12,141,46,57,0
2024-06-23,15,384,182,50,0
2024-04-13,25,131,143,56,0
2024-09-28,15,278,132,57,0
2024-01-18,6,222,53,57,0
2024-09-23,1,397,7,20,0
2024-07-11,8,316,231,56,0
2024-10-06,13,399,236,50,0
2024-04-30,9,142,211,26,0
2024-03-01,16,80,78,13,0
2024-05-04,11,172,210,22,0
2024-09-11,11,25,117,21,0
2024-07-20,25,116,198,38,0
2024-11-01,17,10,125,42,0
2024-08-02,3,197,91,18,0
2024-10-26,28,50,161,15,0
2024-07-09,9,81,237,22,0
2024-05-21,26,168,13,51,0
2024-09-06,9,296,240,37,0
2024-12-02,2,37,247,52,0
2024-10-07,9,132,55,54,0
2024-05-14,14,270,147,25,0
2024-02-09,8,200,44,32,0
2024-01-10,17,131,6,55,0
2024-06-10,1,202,86,48,0
2024-10-09,2,213,226,21,0
2024-12-21,9,261,160,43,0
2024-02-05,24,197,63,23,0
2024-06-26,2,375,171,40,0
2024-10-08,24,242,235,22,0
2024-04-05,25,149,74,15,0
2024-01-26,4,375,58,32,0
2024-02-06,20,140,91,50,0
2024-02-22,6,45,163,45,0
2024-05-20,28,388,5,54,0
2024-10-15,3,240,145,33,0
2024-02-03,22,151,213,53,0
2024-09-15,29,65,86,25,0
2024-02-15,9,64,180,43,0
2024-08-22,13,365,149,13,0
2024-03-05,19,160,239,11,0
2024-09-28,12,278,124,38,0
2024-08-27,17,279,28,32,0
2024-12-26,26,155,244,45,0
2024-06-09,2,270,70,40,0
2024-10-02,25,85,161,15,0
2024-11-16,23,329,136,16,0
2024-05-23,7,100,93,23,0
2024-08-19,23,181,75,42,0
2024-05-10,26,187,121,29,0
2024-02-16,3,200,41,53,0
2024-02-25,16,220,97,52,0
2024-02-02,1,85,192,42,0
2024-09-02,10,374,42,31,0
2024-07-23,15,309,76,45,0
2024-05-17,24,252,128,42,0
2024-11-19,9,12,102,30,0
2024-03-22,8,14,199,55,0
2024-10-12,19,354,202,49,0
2024-09-14,21,201,249,33,0
2024-06-09,15,336,51,28,0
2024-11-25,13,386,201,42,0
2024-01-06,6,163,131,10,0
2024-08-30,9,216,30,42,0
2024-05-14,11,155,244,14,0
2024-02-06,13,35,9,43,0
2024-02-23,18,282,123,21,0
2024-02-11,3,256,79,48,0
2024-07-08,8,175,247,17,0
2024-08-09,19,337,158,35,0
2024-04-24,30,30,102,34,0
2024-05-02,27,233,193,45,0
2024-10-31,4,379,179,47,0
2024-12-27,17,268,227,54,0
2024-01-10,23,353,176,33,0
2024-10-21,5,61,92,48,0
2024-06-08,6,101,107,47,0
2024-02-11,19,242,73,23,0
2024-05-28,15,12,194,35,0
2024-09-17,10,312,123,52,0
2024-06-09,15,337,50,42,0
2024-06-06,18,212,142,59,0
2024-11-15,19,213,130,39,0
2024-12-05,9,70,89,39,0
2024-01-01,15,153,134,42,0
2024-01-21,23,278,83,22,0
2024-09-11,22,313,205,16,0
2024-05-03,17,248,228,23,0
2024-11-22,12,204,211,29,0
2024-09-06,26,276,32,38,0
2024-01-23,24,138,202,11,0
2024-05-25,1,140,181,27,0
2024-10-05,8,131,6,26,0
2024-01-06,16,395,230,44,0
2024-09-29,23,21,129,16,0
2024-01-29,26,189,220,48,0
2024-09-08,21,265,105,50,0
2024-10-09,21,380,226,16,0
2024-01-15,11,283,218,27,0
2024-04-23,9,222,167,40,0
2024-10-27,1,337,87,26,0
2024-09-03,18,159,242,30,0
2024-02-13,5,34,46,53,0
2024-01-16,18,352,118,36,0
2024-08-16,20,239,63,50,0
2024-06-29,24,86,63,30,0
2024-09-11,28,1,129,16,0
2024-11-19,9,207,239,12,0
2024-07-01,25,196,165,18,0
2024-02-17,12,162,63,17,0
2024-01-03,16,174,80,46,0
2024-12-01,26,369,72,29,0
2024-02-18,10,327,213,13,0
2024-01-21,27,335,105,59,0
2024-03-19,15,196,123,43,0
2024-02-06,22,73,24,21,0
2024-08-12,23,67,235,20,0
2024-12-06,15,310,242,46,0
2024-01-11,20,255,29,51,0
2024-07-06,4,336,153,11,0
2024-02-18,20,294,38,50,0
2024-10-03,6,181,145,48,0
2024-12-22,30,289,68,10,0
2024-01-05,26,330,217,22,0
2024-02-26,30,318,114,44,0
2024-11-23,22,383,229,23,0
2024-06-04,18,133,68,12,0
2024-11-30,5,85,168,34,0
2024-07-19,15,124,53,32,0
2024-11-11,30,11,73,21,0
2024-06-11,3,335,241,47,0
2024-09-22,22,230,104,50,0
2024-04-08,8,186,109,59,0
2024-10-14,21,24,155,50,0
2024-08-16,27,36,111,23,0
2024-06-01,14,381,27,13,0
2024-10-20,6,159,42,25,0
2024-04-15,4,187,112,41,0
2024-11-30,20,114,146,14,0
2024-02-23,20,328,39,11,0
2024-10-02,15,203,176,21,0
2024-02-27,6,312,185,59,0
2024-08-14,4,87,159,14,0
2024-06-19,2,97,233,53,0
2024-02-26,14,400,171,25,0
2024-02-20,24,18,38,25,0
2024-02-25,17,313,235,42,0
2024-04-16,10,186,72,21,0
2024-10-08,19,146,237,11,0
2024-02-02,25,156,51,32,0
2024-11-09,13,114,229,44,0
2024-06-05,28,9,198,14,0
2024-09-10,24,236,162,13,0
2024-11-26,21,264,64,12,0
2024-12-04,8,141,238,42,0
2024-05-08,29,367,83,29,0
2024-02-07,25,253,152,58,0
2024-02-19,13,200,162,49,0
2024-09-07,14,343,90,39,0
2024-08-19,23,313,131,39,0
2024-04-02,27,399,241,38,0
2024-03-30,7,35,230,26,0
2024-09-05,20,339,31,49,0
2024-03-16,17,259,60,48,0
2024-06-06,12,83,168,40,0
2024-01-12,26,87,86,38,0
2024-06-26,3,168,0,29,1
2024-02-11,21,202,109,52,0
2024-11-22,4,167,39,11,0
2024-10-23,6,275,191,36,0
2024-11-18,25,300,148,59,0
2024-11-05,17,150,66,20,0
2024-04-19,18,22,148,50,0
2024-03-11,22,336,157,58,0
2024-09-17,27,321,193,33,0
2024-04-05,8,181,222,37,0
2024-09-29,18,28,134,20,0
2024-04-08,23,272,47,54,0
2024-07-03,21,324,205,54,0
2024-06-23,17,171,0,42,1
2024-01-20,30,6,0,17,1
2024-01-29,12,141,183,15,0
2024-11-29,17,320,163,18,0
2024-04-26,6,288,5,24,0
2024-03-31,16,87,37,31,0
2024-01-07,5,244,22,26,0
2024-08-31,5,347,101,36,0
2024-11-16,15,170,99,23,0
2024-11-23,3,187,184,44,0
2024-03-04,27,18,220,42,0
2024-10-26,19,272,172,13,0
2024-02-23,25,281,13,32,0
2024-10-19,9,70,211,59,0
2024-11-16,21,358,7,49,0
2024-11-29,22,97,21,57,0
2024-11-16,4,39,82,24,0
2024-04-07,11,341,77,36,0
2024-12-15,25,123,193,27,0
2024-03-03,26,303,55,43,0
2024-06-24,22,364,155,21,0
2024-11-14,1,306,163,12,0
2024-03-25,28,247,99,59,0
2024-06-05,17,35,228,23,0
2024-07-11,10,262,95,27,0
2024-06-19,29,58,184,23,0
2024-11-25,5,117,114,46,0
2024-11-22,25,257,153,21,0
2024-05-29,4,106,192,10,0
2024-09-04,13,71,133,58,0
2024-01-01,29,383,79,34,0
2024-03-02,13,199,193,29,0
2024-09-26,29,322,90,39,0
2024-11-07,3,220,1,30,0
2024-10-24,1,96,127,42,0
2024-04-30,3,265,17,41,0
2024-07-23,14,91,79,25,0
2024-06-05,6,187,230,25,0
2024-01-24,29,322,123,33,0
2024-07-12,2,398,107,53,0
2024-07-15,4,244,47,22,0
2024-05-20,28,104,18,52,0
2024-08-04,26,345,169,40,0
2024-08-08,29,80,149,27,0
2024-08-21,15,104,152,22,0
2024-04-19,13,347,217,20,0
2024-03-13,28,197,35,11,0
2024-04-21,11,250,217,12,0
2024-03-12,5,217,238,29,0
2024-12-07,20,157,152,16,0
2024-05-14,12,218,130,15,0
2024-03-29,14,238,228,46,0
2024-04-09,11,151,194,29,0
2024-05-16,4,247,216,39,0
2024-07-02,23,76,4,16,0
2024-02-27,20,294,217,45,0
2024-02-27,26,68,73,16,0
2024-12-06,17,332,135,36,0
2024-03-01,14,143,142,57,0
2024-09-25,9,297,39,30,0
2024-12-10,15,50,108,35,0
2024-02-08,25,34,153,33,0
2024-07-14,16,162,169,20,0
2024-05-29,15,157,55,17,0
2024-03-14,30,83,223,14,0
2024-11-21,18,100,73,33,0
2024-10-11,17,53,89,55,0
2024-08-14,27,243,18,47,0
2024-06-03,8,100,160,31,0
2024-08-15,19,358,70,57,0
2024-01-26,29,24,65,56,0
2024-07-06,22,61,17,59,0
2024-05-23,22,21,167,21,0
2024-04-04,15,84,231,42,0
2024-08-25,15,282,233,23,0
2024-10-02,24,376,87,39,0
2024-11-29,19,166,149,22,0
2024-07-12,26,239,178,41,0
2024-11-06,23,274,106,48,0
2024-09-07,8,153,148,38,0
2024-01-04,8,295,111,47,0
2024-11-22,2,225,149,51,0
2024-01-11,5,30,243,22,0
2024-09-12,21,269,135,39,0
2024-10-24,9,206,145,22,0
2024-12-02,15,201,154,34,0
2024-03-27,27,387,181,57,0
2024-04-05,18,370,142,43,0
2024-09-03,30,377,238,44,0
2024-01-03,23,166,232,23,0
2024-11-10,17,149,67,13,0
2024-08-02,22,357,52,34,0
2024-10-04,3,296,100,20,0
2024-05-31,24,80,15,35,0
2024-05-21,27,204,91,45,0
2024-08-21,24,360,203,46,0
2024-12-09,15,198,234,25,0
2024-04-25,17,155,25,22,0
2024-02-26,1,209,18,51,0
2024-01-22,9,52,3,52,0
2024-08-01,23,336,182,48,0
2024-04-25,6,89,154,40,0
2024-08-20,7,283,187,46,0
2024-11-10,29,41,180,40,0
2024-11-26,12,167,97,32,0
2024-10-02,26,240,154,47,0
2024-01-31,10,244,238,24,0
2024-07-17,18,209,156,49,0
2024-12-06,3,148,232,18,0
2024-09-01,11,57,74,38,0
2024-12-15,28,171,72,26,0
2024-01-10,11,336,166,36,0
2024-01-17,2,350,74,46,0
2024-05-01,19,275,99,58,0
2024-06-18,6,112,198,56,0
2024-12-30,16,388,216,25,0
2024-02-24,18,236,95,15,0
2024-01-28,11,329,189,22,0
2024-09-01,2,241,78,46,0
2024-02-21,11,352,195,26,0
2024-09-20,13,121,120,44,0
2024-01-13,22,141,99,49,0
2024-02-13,28,392,55,22,0
2024-01-23,1,396,193,35,0
2024-04-12,6,95,235,52,0
2024-06-06,2,105,237,19,0
2024-12-21,23,75,51,10,0
2024-04-03,5,33,46,57,0
2024-05-31,11,335,84,56,0
2024-03-26,4,336,173,51,0
2024-09-07,15,269,68,43,0
2024-07-21,22,273,43,48,0
2024-02-15,11,340,136,28,0
2024-04-29,4,110,144,10,0
2024-01-06,3,127,172,23,0
2024-04-14,3,32,90,38,0
2024-11-15,14,231,125,16,0
2024-07-18,18,118,9,36,0
2024-11-16,29,69,67,33,0
2024-11-03,25,383,114,45,0
2024-04-25,21,82,162,27,0
2024-06-13,24,257,13,27,0
2024-08-11,10,2,115,50,0
2024-08-01,28,62,231,34,0
2024-12-12,18,225,58,48,0
2024-12-05,12,108,95,48,0
2024-05-31,6,367,97,15,0
2024-11-10,1,253,245,45,0
2024-10-31,23,192,24,14,0
2024-03-21,12,196,163,35,0
2024-10-01,27,54,220,10,0
2024-03-07,2,145,23,33,0
2024-08-18,7,76,7,49,0
2024-05-13,13,393,74,14,0
2024-03-10,11,143,35,23,0
2024-12-22,9,127,235,54,0
2024-03-23,20,252,64,28,0
2024-05-29,15,15,101,57,0
2024-03-14,29,16,90,43,0
2024-04-26,14,241,145,51,0
2024-04-22,29,169,105,40,0
2024-07-30,16,79,225,16,0
2024-06-08,12,147,79,35,0
2024-12-19,22,171,210,41,0
2024-12-12,23,125,33,44,0
2024-04-25,24,230,130,31,0
2024-02-21,21,5,175,25,0
2024-12-22,6,228,62,18,0
2024-08-24,28,262,184,51,0
2024-10-23,27,256,1,13,0
2024-06-13,17,155,157,39,0
2024-06-06,8,327,137,12,0
2024-09-25,19,73,230,51,0
2024-09-04,16,125,228,15,0
2024-12-20,24,376,192,22,0
2024-01-02,16,315,164,25,0
2024-07-25,30,253,83,25,0
2024-04-27,26,35,27,54,0
2024-05-14,30,252,43,48,0
2024-07-15,17,65,28,26,0
2024-01-11,21,222,206,58,0
2024-01-27,7,218,47,18,0
2024-05-16,20,259,176,14,0
2024-01-22,4,283,229,44,0
2024-01-27,22,223,87,13,0
2024-03-16,13,210,23,33,0
2024-04-27,16,66,32,49,0
2024-11-14,14,329,179,27,0
2024-04-05,24,395,112,55,0
2024-07-02,23,13,188,19,0
2024-07-16,29,141,239,23,0
2024-09-03,16,12,21,26,0
2024-12-02,15,205,125,39,0
2024-06-24,7,302,235,30,0
2024-04-23,5,316,200,47,0
2024-03-10,16,182,100,50,0
2024-03-21,23,189,121,29,0
2024-08-13,26,377,20,39,0
2024-02-06,19,292,184,13,0
2024-11-27,23,344,129,57,0
2024-07-25,23,103,83,21,0
2024-10-10,24,289,16,12,0
2024-02-06,26,143,139,34,0
2024-10-08,9,293,196,56,0
2024-12-29,7,251,75,49,0
2024-09-24,17,293,149,18,0
2024-11-22,25,261,195,25,0
2024-07-17,29,304,228,39,0
2024-09-06,26,74,248,27,0
2024-12-02,22,165,153,22,0
2024-10-29,25,152,44,39,0
2024-08-06,13,169,173,28,0
2024-01-02,27,142,154,42,0
2024-07-21,6,44,171,23,0
2024-06-02,3,63,225,37,0
2024-08-18,15,339,123,33,0
2024-06-20,1,179,110,19,0
2024-10-03,1,126,28,46,0
2024-08-27,14,86,17,32,0
2024-07-05,12,71,225,35,0
2024-05-22,27,54,193,56,0
2024-12-22,11,31,106,29,0
2024-02-08,18,175,240,17,0
2024-08-17,22,246,196,54,0
2024-12-05,21,359,23,42,0
2024-04-15,16,337,158,24,0
2024-03-28,2,265,131,44,0
2024-03-18,7,326,224,36,0
2024-08-26,6,186,70,40,0
2024-09-12,23,139,115,56,0
2024-03-13,12,179,10,49,0
2024-02-22,10,42,51,21,0
2024-01-27,10,120,131,43,0
2024-10-12,5,247,245,12,0
2024-01-17,21,261,44,47,0
2024-09-23,1,213,65,49,0
2024-09-13,18,320,169,48,0
2024-01-17,21,199,67,36,0
2024-04-09,21,356,210,56,0
2024-12-08,28,387,140,58,0
2024-01-05,1,258,233,16,0
2024-05-21,30,254,12,16,0
2024-01-09,27,380,196,18,0
2024-08-31,13,348,214,54,0
2024-05-03,13,8,165,46,0
2024-12-02,24,380,124,15,0
2024-02-02,20,196,114,45,0
2024-10-31,20,221,167,49,0
2024-02-29,6,359,70,21,0
2024-01-01,14,87,44,29,0
2024-12-13,16,119,1,37,0
2024-10-08,14,132,237,17,0
2024-03-08,10,70,107,22,0
2024-07-28,12,250,209,15,0
2024-10-11,18,247,183,50,0
2024-03-31,30,3,139,27,0
2024-11-14,10,43,125,23,0
2024-09-15,18,27,230,44,0
2024-11-09,14,180,48,42,0
2024-09-02,16,388,35,36,0
2024-12-24,29,156,128,21,0
2024-08-27,25,181,212,10,0
2024-09-17,24,118,151,57,0
2024-10-04,27,357,129,10,0
2024-01-22,10,341,226,40,0
2024-08-07,30,114,160,40,0
2024-07-31,6,68,128,20,0
2024-08-09,29,32,157,16,0
2024-08-12,11,162,152,43,0
2024-01-29,10,85,178,35,0
2024-06-26,13,35,17,39,0
2024-04-01,25,83,111,31,0
2024-05-20,15,198,246,25,0
2024-05-23,25,272,66,19,0
2024-11-12,15,346,216,12,0
2024-08-31,5,90,223,20,0
2024-06-01,22,6,126,46,0
2024-04-18,4,146,67,57,0
2024-04-05,23,326,225,57,0
2024-07-03,26,189,32,18,0
2024-12-26,20,211,154,19,0
2024-11-13,25,218,74,34,0
2024-05-16,1,49,30,53,0
2024-11-22,16,233,86,23,0
2024-03-22,9,129,169,35,0
2024-04-25,26,78,73,50,0
2024-09-02,11,379,57,45,0
2024-04-17,30,139,175,15,0
2024-07-18,26,115,180,57,0
2024-10-04,3,382,40,42,0
2024-03-18,16,312,186,32,0
2024-07-31,24,239,208,38,0
2024-04-14,19,388,144,19,0
2024-03-14,29,87,162,50,0
2024-12-05,29,275,186,59,0
2024-12-19,21,222,192,18,0
2024-12-29,25,282,125,57,0
2024-09-14,19,381,120,44,0
2024-09-13,6,237,168,53,0
2024-10-21,23,109,106,26,0
2024-10-12,13,380,122,31,0
2024-02-11,29,167,247,44,0
2024-08-28,5,350,89,51,0
2024-03-04,21,203,27,10,0
2024-10-17,20,110,9,54,0
2024-04-08,1,49,123,43,0
2024-11-08,1,276,44,34,0
2024-05-22,26,38,4,47,0
2024-05-01,13,216,37,58,0
2024-05-31,5,146,65,48,0
2024-01-08,21,139,97,49,0
2024-12-16,16,355,212,47,0
2024-10-14,24,3,69,39,0
2024-05-17,18,61,127,43,0
2024-01-19,21,28,166,40,0
2024-12-29,15,172,92,21,0
2024-04-15,14,343,29,20,0
2024-03-03,22,53,147,36,0
2024-04-01,20,85,72,34,0
2024-10-16,16,13,117,48,0
2024-07-21,2,267,151,54,0
2024-02-29,7,76,103,54,0
2024-01-04,11,190,25,21,0
2024-05-24,11,153,238,53,0
2024-10-21,2,144,148,21,0
2024-02-15,20,318,167,58,0
2024-07-17,11,246,204,14,0
2024-07-25,21,395,168,26,0
2024-09-13,15,390,16,57,0
2024-01-09,21,77,47,14,0
2024-10-28,13,204,238,24,0
2024-08-12,30,190,80,58,0
2024-03-26,6,260,167,21,0
2024-01-03,15,192,9,54,0
2024-08-09,19,142,183,44,0
2024-06-25,30,370,240,15,0
2024-11-16,30,311,14,57,0
2024-01-04,27,69,79,45,0
2024-09-12,19,184,158,13,0
2024-03-13,5,157,199,56,0
2024-11-09,10,62,77,21,0
2024-12-13,12,164,50,32,0
2024-04-08,21,176,22,46,0
2024-06-17,24,117,232,33,0
2024-01-21,8,57,39,12,0
2024-09-30,25,319,80,24,0
2024-10-25,20,349,126,25,0
2024-12-29,4,60,143,59,0
2024-07-20,1,375,232,32,0
2024-10-15,28,150,104,39,0
2024-03-23,5,82,41,37,0
2024-04-24,13,280,71,38,0
2024-12-06,18,282,220,17,0
2024-06-26,7,320,200,12,0
2024-08-20,10,40,189,29,0
2024-07-30,27,52,204,14,0
2024-07-01,14,19,202,55,0
2024-03-01,4,203,66,18,0
2024-08-11,24,60,136,56,0
2024-07-08,6,115,3,19,0
2024-12-23,5,215,92,32,0
2024-07-20,19,63,146,13,0
2024-07-08,4,127,132,32,0
2024-08-25,23,256,176,31,0
2024-05-29,9,281,220,56,0
2024-08-17,12,135,115,19,0
2024-11-04,29,343,119,54,0
2024-07-22,18,384,76,27,0
2024-06-06,16,73,222,34,0
2024-09-11,2,237,149,16,0
2024-05-22,8,142,177,20,0
2024-06-28,25,5,97,59,0
2024-11-01,19,342,170,13,0
2024-09-05,27,301,146,18,0
2024-01-05,2,33,215,32,0
2024-02-01,25,104,227,41,0
2024-09-28,6,283,168,45,0
2024-03-10,21,63,247,51,0
2024-05-21,27,130,246,30,0
2024-10-16,27,40,94,28,0
2024-07-27,24,79,3,47,0
2024-02-28,30,217,196,26,0
2024-09-17,28,63,30,13,0
2024-02-28,28,314,188,41,0
2024-07-26,9,249,95,20,0
2024-02-17,22,139,131,43,0
2024-04-08,6,10,39,20,0
2024-04-23,7,108,226,43,0
2024-12-20,23,106,80,14,0
2024-10-17,23,67,83,37,0
2024-03-28,1,192,233,21,0
2024-03-04,10,107,162,28,0
2024-01-23,22,89,221,43,0
2024-08-24,24,323,80,37,0
2024-05-20,18,38,11,11,0
2024-02-04,19,51,52,23,0
2024-12-22,6,97,37,43,0
2024-06-25,9,234,93,55,0
2024-08-11,20,277,193,55,0
2024-12-09,17,20,15,52,0
2024-04-27,24,112,246,28,0
2024-04-22,6,44,182,24,0
2024-06-24,1,365,134,37,0
2024-03-03,18,346,142,19,0
2024-03-14,26,156,192,58,0
2024-02-22,14,140,16,18,0
2024-04-27,20,201,243,18,0
2024-05-28,21,125,55,53,0
2024-12-22,18,295,50,22,0
2024-11-29,7,337,8,11,0
2024-10-12,24,68,42,46,0
2024-10-09,19,298,193,49,0
2024-11-04,21,265,97,21,0
2024-07-22,30,42,172,26,0
2024-06-27,25,210,187,11,0
2024-02-26,2,98,20,29,0
2024-05-13,17,372,208,18,0
2024-06-07,9,356,216,25,0
2024-09-02,24,169,219,23,0
2024-08-14,14,148,135,41,0
2024-05-16,20,156,132,19,0
2024-02-02,19,194,141,17,0
2024-10-16,8,41,187,21,0
2024-07-02,8,34,110,27,0
2024-06-20,13,328,104,14,0
2024-02-25,14,217,63,45,0
2024-02-10,15,174,108,33,0
2024-07-20,1,292,10,55,0
2024-11-25,28,136,46,13,0
2024-10-05,4,382,205,48,0
2024-12-18,17,53,233,25,0
2024-05-19,29,297,124,30,0
2024-01-09,18,104,152,48,0
2024-05-30,2,122,146,44,0
2024-11-30,25,125,112,21,0
2024-02-28,16,271,33,38,0
2024-02-28,22,203,199,52,0
2024-11-22,1,240,96,56,0
2024-09-29,22,6,247,46,0
2024-08-30,6,221,34,11,0
2024-04-20,21,98,1,21,0
2024-12-25,17,94,235,34,0
2024-10-07,29,16,245,39,0
2024-08-27,29,114,100,21,0
2024-07-07,29,72,219,25,0
2024-06-26,8,191,112,58,0
2024-05-02,9,301,94,17,0
2024-07-10,1,127,82,31,0
2024-08-07,15,35,165,16,0
2024-11-04,23,211,235,38,0
2024-05-06,5,241,44,52,0
2024-02-05,7,192,123,23,0
2024-10-03,9,170,68,54,0
2024-12-10,13,275,88,50,0
2024-11-22,28,328,52,57,0
2024-07-25,4,109,51,59,0
2024-11-02,9,142,197,42,0
2024-07-18,30,338,188,12,0
2024-12-23,30,170,45,50,0
2024-07-11,28,333,127,50,0
2024-11-21,10,278,146,11,0
2024-10-22,13,301,15,19,0
2024-02-17,30,282,11,23,0
2024-02-21,29,207,108,40,0
2024-11-08,24,164,28,49,0
2024-04-29,30,120,86,16,0
2024-01-02,13,34,246,43,0
2024-08-20,30,290,201,22,0
2024-10-25,4,290,126,29,0
2024-08-14,3,115,17,18,0
2024-08-01,21,287,49,43,0
2024-05-29,3,139,63,33,0
2024-09-25,9,127,35,38,0
2024-05-01,5,130,134,17,0
2024-06-08,6,149,30,14,0
2024-07-15,9,166,199,23,0
2024-01-13,30,212,184,54,0
2024-08-27,7,36,70,16,0
2024-06-07,25,329,195,13,0
2024-01-11,6,21,103,15,0
2024-09-05,23,5,95,32,0
2024-10-14,5,264,177,53,0
2024-12-13,26,312,104,37,0
2024-05-02,30,369,81,50,0
2024-09-24,27,291,63,43,0
2024-11-23,7,362,134,33,0
2024-06-02,29,110,20,44,0
2024-10-21,7,381,37,55,0
2024-01-26,20,399,213,12,0
2024-03-08,29,164,196,28,0
2024-05-25,13,355,15,59,0
2024-09-24,19,360,155,20,0
2024-06-02,7,352,119,17,0
2024-03-08,15,395,32,45,0
2024-01-20,2,182,10,16,0
2024-02-11,21,124,216,43,0
2024-03-10,15,302,42,41,0
2024-04-20,13,162,177,21,0
2024-05-04,3,176,5,16,0
2024-08-22,6,218,99,41,0
2024-04-30,3,92,92,30,0
2024-05-07,10,322,212,25,0
2024-06-11,9,233,27,18,0
2024-05-26,13,119,152,34,0
2024-07-09,12,400,40,32,0
2024-05-30,8,79,72,25,0
2024-02-17,5,190,58,49,0
2024-08-29,30,332,33,10,0
2024-08-23,15,19,230,33,0
2024-04-25,26,296,13,58,0
2024-03-26,19,88,196,37,0
2024-03-04,18,229,55,14,0
2024-03-06,5,87,73,49,0
2024-03-17,29,203,16,50,0
2024-06-07,11,357,20,29,0
2024-07-15,5,56,204,27,0
2024-04-24,1,69,18,54,0
2024-03-14,5,187,71,56,0
2024-06-17,30,349,214,27,0
2024-04-27,9,249,87,19,0
2024-02-12,17,259,197,43,0
2024-12-27,8,269,146,55,0
