TransactionID,Date,StoreID,ProductID,Units,DiscountPct,UnitPrice,UnitCost,Revenue,COGS,GrossProfit
44018,2024-08-14,5,36,3,0.05,140.86,37.12,422.58,111.36,311.22
44019,2024-07-20,20,192,4,0.05,185.93,81.23,743.72,324.92,418.8
44020,2024-02-10,22,151,4,0.0,138.96,85.01,555.84,340.04,215.8
44021,2024-12-28,18,120,3,0.0,202.28,149.06,606.84,447.18,159.66
44022,2024-09-19,2,151,1,0.2,111.17,85.01,111.17,85.01,26.16
44023,2024-03-20,4,99,1,0.0,81.42,65.56,81.42,65.56,15.86
44024,2024-05-12,26,54,4,0.0,237.45,31.99,949.8,127.96,821.84
44025,2024-05-05,19,91,3,0.1,131.09,126.66,393.27,379.98,13.29
44026,2024-11-13,23,380,3,0.05,198.7,154.13,596.1,462.39,133.71
44027,2024-06-22,29,47,5,0.1,182.64,176.46,913.2,882.3,30.9
44028,2024-11-14,13,398,4,0.05,191.99,30.62,767.96,122.48,645.48
44029,2024-09-08,27,271,2,0.1,205.0,25.49,410.0,50.98,359.02
44030,2024-05-14,13,46,4,0.0,231.53,128.07,926.12,512.28,413.84
44031,2024-05-28,28,318,3,0.15,175.11,19.24,525.33,57.72,467.61
44032,2024-10-22,21,110,3,0.05,74.15,21.74,222.45,65.22,157.23
44033,2024-07-01,7,196,3,0.2,92.0,50.77,276.0,152.31,123.69
44034,2024-09-05,1,5,2,0.0,206.39,179.47,412.78,358.94,53.84
44035,2024-02-14,28,8,3,0.0,173.42,150.8,520.26,452.4,67.86
44036,2024-06-04,12,316,3,0.1,35.34,34.15,106.02,102.45,3.57
44037,2024-07-29,26,236,3,0.1,152.05,20.56,456.15,61.68,394.47
44038,2024-05-05,6,168,3,0.1,39.78,11.4,119.34,34.2,85.14
44039,2024-11-05,14,376,7,0.0,230.77,153.75,1615.39,1076.25,539.14
44040,2024-03-17,6,393,3,0.05,233.69,57.86,701.07,173.58,527.49
44041,2024-11-06,4,387,4,0.05,188.93,146.56,755.72,586.24,169.48
44042,2024-01-24,17,199,3,0.1,232.46,176.74,697.38,530.22,167.16
44043,2024-06-04,14,332,1,0.0,135.25,10.12,135.25,10.12,125.13
44044,2024-07-07,8,28,3,0.15,149.6,153.04,448.8,459.12,-10.32
44045,2024-04-02,11,293,5,0.0,82.77,43.08,413.85,215.4,198.45
44046,2024-07-16,12,329,3,0.05,161.87,82.47,485.61,247.41,238.2
44047,2024-11-24,7,2,2,0.0,224.45,165.4,448.9,330.8,118.1
44048,2024-06-11,22,314,2,0.05,230.56,162.56,461.12,325.12,136.0
44049,2024-07-15,9,355,1,0.0,141.79,123.3,141.79,123.3,18.49
44050,2024-12-12,19,81,6,0.0,126.92,74.17,761.52,445.02,316.5
44051,2024-12-03,23,369,2,0.1,226.58,20.8,453.16,41.6,411.56
44052,2024-01-05,10,73,6,0.2,203.71,22.34,1222.26,134.04,1088.22
44053,2024-09-22,2,379,2,0.0,160.26,139.36,320.52,278.72,41.8
44054,2024-11-06,2,374,2,0.0,231.4,153.05,462.8,306.1,156.7
44055,2024-12-09,18,196,5,0.05,128.92,50.77,644.6,253.85,390.75
44056,2024-10-19,1,399,3,0.0,150.43,130.81,451.29,392.43,58.86
44057,2024-01-31,4,212,6,0.1,141.05,118.08,846.3,708.48,137.82
44058,2024-10-03,15,287,4,0.0,199.28,76.25,797.12,305.0,492.12
44059,2024-11-04,9,181,2,0.0,303.33,90.29,606.66,180.58,426.08
44060,2024-07-10,13,69,4,0.1,28.54,27.57,114.16,110.28,3.88
44061,2024-01-08,22,126,3,0.0,76.27,66.32,228.81,198.96,29.85
44062,2024-03-10,24,80,2,0.0,164.05,74.71,328.1,149.42,178.68
44063,2024-04-10,12,79,2,0.2,137.43,114.6,274.86,229.2,45.66
44064,2024-11-10,3,267,3,0.0,197.48,145.53,592.44,436.59,155.85
44065,2024-02-15,6,27,2,0.1,140.12,43.7,280.24,87.4,192.84
44066,2024-09-28,26,35,2,0.1,170.32,8.19,340.64,16.38,324.26
44067,2024-03-06,1,372,5,0.0,207.74,102.89,1038.7,514.45,524.25
44068,2024-10-30,7,80,2,0.1,136.71,74.71,273.42,149.42,124.0
44069,2024-01-05,30,237,4,0.0,140.16,121.88,560.64,487.52,73.12
44070,2024-03-27,11,4,4,0.15,142.48,20.8,569.92,83.2,486.72
44071,2024-02-07,2,299,2,0.0,224.03,117.97,448.06,235.94,212.12
44072,2024-07-21,26,217,5,0.15,150.41,135.25,752.05,676.25,75.8
44073,2024-10-12,23,10,3,0.0,257.88,179.84,773.64,539.52,234.12
44074,2024-05-31,26,247,3,0.0,53.03,1.81,159.09,5.43,153.66
44075,2024-07-13,21,65,2,0.15,102.12,104.47,204.24,208.94,-4.7
44076,2024-08-21,16,388,1,0.15,218.89,57.99,218.89,57.99,160.9
44077,2024-06-15,22,202,3,0.0,157.9,137.3,473.7,411.9,61.8
44078,2024-10-01,3,39,6,0.1,139.1,134.39,834.6,806.34,28.26
44079,2024-04-13,4,191,3,0.1,186.69,167.02,560.07,501.06,59.01
44080,2024-03-04,18,367,2,0.05,219.94,34.71,439.88,69.42,370.46
44081,2024-03-09,15,320,3,0.05,236.28,172.01,708.84,516.03,192.81
44082,2024-03-04,23,123,2,0.15,147.91,28.5,295.82,57.0,238.82
44083,2024-01-14,29,207,6,0.15,203.86,156.16,1223.16,936.96,286.2
44084,2024-01-16,8,353,3,0.0,51.06,44.4,153.18,133.2,19.98
44085,2024-01-20,10,158,2,0.05,128.78,88.75,257.56,177.5,80.06
44086,2024-02-27,6,272,4,0.0,159.44,103.9,637.76,415.6,222.16
44087,2024-08-19,25,190,5,0.1,186.27,5.44,931.35,27.2,904.15
44088,2024-03-28,15,133,1,0.05,109.22,70.42,109.22,70.42,38.8
44089,2024-08-01,11,57,6,0.1,182.59,176.42,1095.54,1058.52,37.02
44090,2024-01-27,23,354,5,0.0,99.94,86.9,499.7,434.5,65.2
44091,2024-10-19,14,218,3,0.05,209.26,63.02,627.78,189.06,438.72
44092,2024-05-09,16,239,3,0.0,160.42,139.5,481.26,418.5,62.76
44093,2024-06-10,25,11,5,0.1,124.36,120.16,621.8,600.8,21.0
44094,2024-09-03,8,262,3,0.0,183.64,159.69,550.92,479.07,71.85
44095,2024-12-30,20,83,4,0.15,244.06,106.31,976.24,425.24,551.0
44096,2024-10-16,27,357,2,0.05,65.77,60.2,131.54,120.4,11.14
44097,2024-05-26,27,264,4,0.0,163.37,16.18,653.48,64.72,588.76
44098,2024-05-06,27,182,2,0.15,181.15,96.12,362.3,192.24,170.06
44099,2024-05-03,7,156,5,0.05,219.54,42.68,1097.7,213.4,884.3
44100,2024-01-31,20,46,2,0.1,208.38,128.07,416.76,256.14,160.62
44101,2024-05-03,18,284,6,0.05,208.6,82.14,1251.6,492.84,758.76
44102,2024-10-04,3,33,3,0.0,144.85,125.96,434.55,377.88,56.67
44103,2024-04-10,17,384,2,0.05,128.62,109.01,257.24,218.02,39.22
44104,2024-05-22,7,130,2,0.2,153.33,56.66,306.66,113.32,193.34
44105,2024-01-26,16,365,2,0.05,180.78,165.47,361.56,330.94,30.62
44106,2024-04-01,19,344,4,0.15,196.34,1.22,785.36,4.88,780.48
44107,2024-01-26,21,187,5,0.0,90.08,32.77,450.4,163.85,286.55
44108,2024-06-20,24,381,3,0.15,166.5,46.51,499.5,139.53,359.97
44109,2024-04-18,18,276,4,0.1,82.75,71.23,331.0,284.92,46.08
44110,2024-12-20,15,226,5,0.0,101.33,74.67,506.65,373.35,133.3
44111,2024-08-03,30,100,2,0.0,136.68,92.78,273.36,185.56,87.8
44112,2024-05-16,10,229,3,0.0,192.54,100.43,577.62,301.29,276.33
44113,2024-07-15,9,245,5,0.0,129.17,112.32,645.85,561.6,84.25
44114,2024-12-16,27,99,5,0.1,80.06,65.56,400.3,327.8,72.5
44115,2024-03-06,29,230,2,0.15,152.63,144.57,305.26,289.14,16.12
44116,2024-04-02,12,354,7,0.0,107.94,86.9,755.58,608.3,147.28
44117,2024-07-18,26,195,3,0.05,228.32,2.31,684.96,6.93,678.03
44118,2024-02-08,28,157,2,0.0,202.56,53.28,405.12,106.56,298.56
44119,2024-07-08,26,243,1,0.0,171.12,9.76,171.12,9.76,161.36
44120,2024-02-27,16,193,3,0.05,196.42,56.05,589.26,168.15,421.11
44121,2024-11-11,23,266,1,0.05,284.55,129.46,284.55,129.46,155.09
44122,2024-10-09,19,385,5,0.0,203.84,177.25,1019.2,886.25,132.95
44123,2024-01-18,2,291,4,0.15,54.38,51.93,217.52,207.72,9.8
44124,2024-07-15,4,319,3,0.15,115.22,117.87,345.66,353.61,-7.95
44125,2024-03-17,29,88,3,0.0,51.4,41.38,154.2,124.14,30.06
44126,2024-07-31,9,306,6,0.0,201.78,101.51,1210.68,609.06,601.62
44127,2024-07-17,6,25,2,0.0,217.75,109.46,435.5,218.92,216.58
44128,2024-12-19,30,181,5,0.0,303.33,90.29,1516.65,451.45,1065.2
44129,2024-03-05,11,79,3,0.05,163.2,114.6,489.6,343.8,145.8
44130,2024-07-03,22,58,4,0.05,217.19,83.08,868.76,332.32,536.44
44131,2024-12-18,24,388,2,0.0,303.87,57.99,607.74,115.98,491.76
44132,2024-02-12,15,140,2,0.1,155.97,150.7,311.94,301.4,10.54
44133,2024-04-02,20,216,2,0.05,156.15,132.34,312.3,264.68,47.62
44134,2024-09-19,16,174,4,0.0,238.55,138.58,954.2,554.32,399.88
44135,2024-02-09,14,288,3,0.0,198.75,172.7,596.25,518.1,78.15
44136,2024-03-16,3,320,1,0.0,248.71,172.01,248.71,172.01,76.7
44137,2024-12-15,4,19,2,0.1,172.49,36.48,344.98,72.96,272.02
44138,2024-07-31,24,308,4,0.0,162.5,141.3,650.0,565.2,84.8
44139,2024-01-21,26,265,3,0.15,71.99,62.2,215.97,186.6,29.37
44140,2024-11-07,3,369,2,0.0,251.75,20.8,503.5,41.6,461.9
44141,2024-07-10,10,32,2,0.1,144.08,139.21,288.16,278.42,9.74
44142,2024-06-23,12,29,3,0.1,204.71,11.24,614.13,33.72,580.41
44143,2024-12-28,2,95,2,0.0,231.75,141.95,463.5,283.9,179.6
44144,2024-04-24,13,177,3,0.0,203.45,163.81,610.35,491.43,118.92
44145,2024-05-18,29,272,4,0.05,151.47,103.9,605.88,415.6,190.28
44146,2024-07-29,19,333,3,0.0,26.56,20.98,79.68,62.94,16.74
44147,2024-03-29,28,272,2,0.0,172.2,103.9,344.4,207.8,136.6
44148,2024-02-16,13,188,3,0.05,67.36,61.66,202.08,184.98,17.1
44149,2024-02-20,23,54,6,0.0,237.45,31.99,1424.7,191.94,1232.76
44150,2024-04-22,29,93,4,0.05,138.98,117.79,555.92,471.16,84.76
44151,2024-01-30,17,166,2,0.0,139.12,120.97,278.24,241.94,36.3
44152,2024-07-03,24,320,4,0.15,195.75,172.01,783.0,688.04,94.96
44153,2024-12-28,6,358,1,0.0,227.35,167.54,227.35,167.54,59.81
44154,2024-04-02,29,21,3,0.0,147.14,118.47,441.42,355.41,86.01
44155,2024-01-15,30,368,4,0.05,134.0,6.6,536.0,26.4,509.6
44156,2024-01-15,16,145,3,0.15,100.35,26.35,301.05,79.05,222.0
44157,2024-03-01,4,244,4,0.1,168.19,42.98,672.76,171.92,500.84
44158,2024-08-01,10,275,3,0.15,188.98,107.54,566.94,322.62,244.32
44159,2024-06-20,10,157,3,0.0,202.56,53.28,607.68,159.84,447.84
44160,2024-05-26,30,65,2,0.1,108.13,104.47,216.26,208.94,7.32
44161,2024-10-02,2,81,2,0.0,107.56,74.17,215.12,148.34,66.78
44162,2024-05-22,3,336,2,0.05,137.64,125.98,275.28,251.96,23.32
44163,2024-08-12,26,265,1,0.15,71.99,62.2,71.99,62.2,9.79
44164,2024-12-29,28,159,1,0.0,151.72,105.97,151.72,105.97,45.75
44165,2024-03-02,8,392,2,0.1,100.48,75.11,200.96,150.22,50.74
44166,2024-02-10,3,153,3,0.1,58.64,33.39,175.92,100.17,75.75
44167,2024-03-20,29,299,2,0.0,241.95,117.97,483.9,235.94,247.96
44168,2024-02-26,25,380,2,0.15,150.66,154.13,301.32,308.26,-6.94
44169,2024-10-29,22,145,5,0.05,112.16,26.35,560.8,131.75,429.05
44170,2024-11-15,24,59,3,0.1,172.63,141.35,517.89,424.05,93.84
44171,2024-07-23,29,183,2,0.0,193.34,19.79,386.68,39.58,347.1
44172,2024-02-17,20,175,4,0.05,167.71,153.51,670.84,614.04,56.8
44173,2024-11-06,4,219,1,0.05,29.87,23.17,29.87,23.17,6.7
44174,2024-11-30,24,205,3,0.0,235.32,173.41,705.96,520.23,185.73
44175,2024-05-28,3,250,5,0.0,65.64,6.3,328.2,31.5,296.7
44176,2024-09-02,3,39,1,0.0,154.55,134.39,154.55,134.39,20.16
44177,2024-08-10,15,342,1,0.1,184.65,21.06,184.65,21.06,163.59
44178,2024-07-11,12,127,3,0.0,198.44,172.56,595.32,517.68,77.64
44179,2024-05-08,18,314,3,0.0,242.69,162.56,728.07,487.68,240.39
44180,2024-04-11,11,213,3,0.2,173.48,174.6,520.44,523.8,-3.36
44181,2024-04-10,26,133,3,0.1,103.47,70.42,310.41,211.26,99.15
44182,2024-05-11,30,369,2,0.05,202.68,20.8,405.36,41.6,363.76
44183,2024-10-04,29,111,1,0.0,199.32,13.9,199.32,13.9,185.42
44184,2024-10-28,15,188,5,0.0,70.91,61.66,354.55,308.3,46.25
44185,2024-02-11,16,120,8,0.0,171.42,149.06,1371.36,1192.48,178.88
44186,2024-01-21,2,224,4,0.05,132.14,84.23,528.56,336.92,191.64
44187,2024-06-23,27,46,5,0.05,219.95,128.07,1099.75,640.35,459.4
44188,2024-10-07,8,271,2,0.0,227.78,25.49,455.56,50.98,404.58
44189,2024-07-23,8,11,4,0.0,138.18,120.16,552.72,480.64,72.08
44190,2024-10-29,26,59,3,0.0,162.55,141.35,487.65,424.05,63.6
44191,2024-09-17,30,395,2,0.1,204.48,6.34,408.96,12.68,396.28
44192,2024-09-14,27,59,5,0.05,154.42,141.35,772.1,706.75,65.35
44193,2024-07-15,1,126,2,0.1,68.64,66.32,137.28,132.64,4.64
44194,2024-01-20,28,192,4,0.0,195.72,81.23,782.88,324.92,457.96
44195,2024-03-06,13,198,6,0.05,135.03,114.44,810.18,686.64,123.54
44196,2024-09-28,5,250,2,0.1,59.08,6.3,118.16,12.6,105.56
44197,2024-04-22,5,38,4,0.0,276.18,91.31,1104.72,365.24,739.48
44198,2024-09-20,21,127,4,0.0,198.44,172.56,793.76,690.24,103.52
44199,2024-05-03,25,176,3,0.05,150.96,91.36,452.88,274.08,178.8
44200,2024-01-05,13,33,1,0.1,130.36,125.96,130.36,125.96,4.4
44201,2024-09-03,19,1,3,0.1,173.3,55.05,519.9,165.15,354.75
44202,2024-11-21,23,303,2,0.0,245.16,28.82,490.32,57.64,432.68
44203,2024-06-11,13,358,5,0.05,183.04,167.54,915.2,837.7,77.5
44204,2024-02-18,25,280,2,0.0,88.2,66.4,176.4,132.8,43.6
44205,2024-05-31,9,387,3,0.05,160.11,146.56,480.33,439.68,40.65
44206,2024-12-16,8,364,2,0.1,48.15,25.74,96.3,51.48,44.82
44207,2024-04-26,15,382,6,0.05,195.23,165.46,1171.38,992.76,178.62
44208,2024-01-26,16,317,5,0.05,111.03,101.63,555.15,508.15,47.0
44209,2024-10-07,10,78,3,0.0,126.93,110.37,380.79,331.11,49.68
44210,2024-03-27,10,297,2,0.0,166.27,133.87,332.54,267.74,64.8
44211,2024-01-14,10,324,4,0.05,188.78,172.8,755.12,691.2,63.92
44212,2024-09-08,14,210,3,0.0,120.96,79.78,362.88,239.34,123.54
44213,2024-05-03,21,138,1,0.0,34.86,30.31,34.86,30.31,4.55
44214,2024-02-20,9,376,8,0.1,176.01,153.75,1408.08,1230.0,178.08
44215,2024-01-20,21,263,3,0.0,67.82,34.58,203.46,103.74,99.72
44216,2024-03-08,11,276,2,0.0,91.94,71.23,183.88,142.46,41.42
44217,2024-02-24,6,371,2,0.0,103.78,44.25,207.56,88.5,119.06
44218,2024-01-05,9,45,3,0.05,54.05,49.47,162.15,148.41,13.74
44219,2024-05-15,25,220,3,0.0,118.01,8.33,354.03,24.99,329.04
44220,2024-10-28,9,312,4,0.05,133.01,121.75,532.04,487.0,45.04
44221,2024-05-24,20,161,4,0.15,119.37,16.06,477.48,64.24,413.24
44222,2024-01-14,18,90,4,0.0,178.62,102.27,714.48,409.08,305.4
44223,2024-11-17,21,209,2,0.1,201.09,132.1,402.18,264.2,137.98
44224,2024-08-18,19,324,2,0.1,178.85,172.8,357.7,345.6,12.1
44225,2024-12-17,30,249,3,0.05,251.15,122.23,753.45,366.69,386.76
44226,2024-07-31,28,397,5,0.05,56.02,4.41,280.1,22.05,258.05
44227,2024-06-23,10,220,4,0.05,112.11,8.33,448.44,33.32,415.12
44228,2024-07-05,12,53,3,0.1,201.26,128.01,603.78,384.03,219.75
44229,2024-01-03,11,54,4,0.1,213.7,31.99,854.8,127.96,726.84
44230,2024-05-16,20,33,1,0.0,144.85,125.96,144.85,125.96,18.89
44231,2024-06-10,15,290,4,0.1,107.78,97.81,431.12,391.24,39.88
44232,2024-04-19,29,313,7,0.0,182.35,146.82,1276.45,1027.74,248.71
44233,2024-11-01,22,6,1,0.0,214.93,158.38,214.93,158.38,56.55
44234,2024-12-15,14,320,3,0.1,244.57,172.01,733.71,516.03,217.68
44235,2024-06-23,10,268,2,0.05,196.41,179.78,392.82,359.56,33.26
44236,2024-10-13,24,270,4,0.0,105.22,74.02,420.88,296.08,124.8
44237,2024-03-22,25,168,4,0.05,45.35,11.4,181.4,45.6,135.8
44238,2024-12-02,30,187,5,0.05,100.98,32.77,504.9,163.85,341.05
44239,2024-09-13,17,2,3,0.0,190.21,165.4,570.63,496.2,74.43
44240,2024-09-24,24,344,3,0.1,192.49,1.22,577.47,3.66,573.81
44241,2024-08-05,27,285,2,0.05,241.66,114.58,483.32,229.16,254.16
44242,2024-10-29,3,266,5,0.0,253.84,129.46,1269.2,647.3,621.9
44243,2024-07-13,5,382,3,0.0,190.28,165.46,570.84,496.38,74.46
44244,2024-12-17,6,346,3,0.2,96.2,88.62,288.6,265.86,22.74
44245,2024-08-29,7,82,5,0.0,157.26,39.96,786.3,199.8,586.5
44246,2024-06-14,9,134,3,0.15,168.37,115.72,505.11,347.16,157.95
44247,2024-03-17,1,111,1,0.1,193.74,13.9,193.74,13.9,179.84
44248,2024-11-27,21,137,5,0.0,289.01,94.99,1445.05,474.95,970.1
44249,2024-01-21,19,44,4,0.0,107.25,35.55,429.0,142.2,286.8
44250,2024-01-16,21,245,2,0.0,129.17,112.32,258.34,224.64,33.7
44251,2024-01-12,24,53,2,0.15,190.08,128.01,380.16,256.02,124.14
44252,2024-02-09,5,276,4,0.1,76.62,71.23,306.48,284.92,21.56
44253,2024-03-31,10,382,5,0.1,184.95,165.46,924.75,827.3,97.45
44254,2024-06-27,14,54,5,0.0,237.45,31.99,1187.25,159.95,1027.3
44255,2024-04-10,8,115,2,0.1,248.3,60.81,496.6,121.62,374.98
44256,2024-06-14,13,64,2,0.15,126.68,54.94,253.36,109.88,143.48
44257,2024-06-12,14,318,3,0.05,195.71,19.24,587.13,57.72,529.41
44258,2024-06-08,21,334,4,0.0,189.78,69.83,759.12,279.32,479.8
44259,2024-01-22,7,256,3,0.0,176.08,63.3,528.24,189.9,338.34
44260,2024-07-15,8,230,4,0.0,166.26,144.57,665.04,578.28,86.76
44261,2024-04-19,9,209,3,0.05,194.27,132.1,582.81,396.3,186.51
44262,2024-07-15,8,92,7,0.15,211.11,116.98,1477.77,818.86,658.91
44263,2024-01-23,25,244,3,0.05,164.38,42.98,493.14,128.94,364.2
44264,2024-11-13,18,134,2,0.15,198.67,115.72,397.34,231.44,165.9
44265,2024-09-20,25,156,5,0.2,184.88,42.68,924.4,213.4,711.0
44266,2024-05-06,3,328,3,0.15,152.18,12.73,456.54,38.19,418.35
44267,2024-05-11,22,355,2,0.15,120.52,123.3,241.04,246.6,-5.56
44268,2024-04-25,21,85,3,0.1,51.28,7.45,153.84,22.35,131.49
44269,2024-12-27,24,257,1,0.05,265.52,153.75,265.52,153.75,111.77
44270,2024-09-13,14,242,2,0.1,156.79,144.36,313.58,288.72,24.86
44271,2024-06-16,23,380,4,0.05,168.39,154.13,673.56,616.52,57.04
44272,2024-08-24,17,204,2,0.0,149.5,130.0,299.0,260.0,39.0
44273,2024-01-24,25,163,1,0.0,174.8,152.0,174.8,152.0,22.8
44274,2024-10-29,25,383,4,0.15,80.5,82.35,322.0,329.4,-7.4
44275,2024-08-05,26,378,4,0.0,96.92,30.13,387.68,120.52,267.16
44276,2024-04-22,6,305,4,0.0,64.22,51.7,256.88,206.8,50.08
44277,2024-09-09,22,374,2,0.15,166.68,153.05,333.36,306.1,27.26
44278,2024-01-03,7,287,2,0.0,199.28,76.25,398.56,152.5,246.06
44279,2024-06-27,15,133,2,0.15,90.48,70.42,180.96,140.84,40.12
44280,2024-12-10,28,302,3,0.15,88.99,58.73,266.97,176.19,90.78
44281,2024-10-04,4,399,1,0.0,150.43,130.81,150.43,130.81,19.62
44282,2024-01-17,23,379,1,0.2,128.21,139.36,128.21,139.36,-11.15
44283,2024-08-03,10,307,2,0.1,147.75,142.76,295.5,285.52,9.98
44284,2024-09-05,8,103,3,0.15,162.14,165.87,486.42,497.61,-11.19
44285,2024-07-11,2,309,3,0.05,246.66,79.47,739.98,238.41,501.57
44286,2024-04-27,22,14,3,0.05,190.64,161.57,571.92,484.71,87.21
44287,2024-09-04,25,251,3,0.1,156.88,72.84,470.64,218.52,252.12
44288,2024-06-03,14,116,3,0.2,198.3,31.97,594.9,95.91,498.99
44289,2024-12-12,6,61,1,0.0,228.16,103.46,228.16,103.46,124.7
44290,2024-11-01,19,365,1,0.15,190.86,165.47,190.86,165.47,25.39
44291,2024-11-27,30,298,3,0.0,250.8,106.74,752.4,320.22,432.18
44292,2024-06-02,24,280,2,0.1,79.38,66.4,158.76,132.8,25.96
44293,2024-09-04,23,248,3,0.15,172.35,93.12,517.05,279.36,237.69
44294,2024-02-22,2,63,4,0.15,173.4,170.34,693.6,681.36,12.24
44295,2024-10-01,27,213,1,0.0,200.79,174.6,200.79,174.6,26.19
44296,2024-10-02,19,136,3,0.0,55.36,38.42,166.08,115.26,50.82
44297,2024-10-10,20,398,2,0.05,162.71,30.62,325.42,61.24,264.18
44298,2024-01-08,11,241,4,0.0,153.36,133.36,613.44,533.44,80.0
44299,2024-06-15,27,344,2,0.0,213.88,1.22,427.76,2.44,425.32
44300,2024-04-10,16,66,8,0.0,254.05,126.26,2032.4,1010.08,1022.32
44301,2024-11-29,8,118,4,0.15,154.49,133.94,617.96,535.76,82.2
44302,2024-07-15,11,240,2,0.1,161.38,155.92,322.76,311.84,10.92
44303,2024-08-11,7,390,3,0.0,170.61,108.53,511.83,325.59,186.24
44304,2024-06-08,29,30,4,0.0,166.03,144.37,664.12,577.48,86.64
44305,2024-02-11,25,48,2,0.0,178.11,110.47,356.22,220.94,135.28
44306,2024-08-14,18,291,4,0.0,63.98,51.93,255.92,207.72,48.2
44307,2024-08-10,24,45,4,0.15,48.36,49.47,193.44,197.88,-4.44
44308,2024-05-19,26,121,2,0.0,177.47,154.32,354.94,308.64,46.3
44309,2024-08-17,11,264,2,0.0,163.37,16.18,326.74,32.36,294.38
44310,2024-05-22,8,171,4,0.1,63.74,61.58,254.96,246.32,8.64
44311,2024-08-28,28,304,2,0.1,196.66,157.5,393.32,315.0,78.32
44312,2024-05-07,11,6,7,0.0,182.14,158.38,1274.98,1108.66,166.32
44313,2024-10-09,2,258,2,0.05,59.56,54.51,119.12,109.02,10.1
44314,2024-11-19,24,258,2,0.05,70.28,54.51,140.56,109.02,31.54
44315,2024-06-25,7,108,6,0.15,147.49,150.89,884.94,905.34,-20.4
44316,2024-01-07,8,275,3,0.05,211.21,107.54,633.63,322.62,311.01
44317,2024-09-05,22,173,6,0.05,95.47,87.38,572.82,524.28,48.54
44318,2024-12-08,30,350,4,0.05,260.52,151.58,1042.08,606.32,435.76
44319,2024-09-16,3,307,4,0.05,155.96,142.76,623.84,571.04,52.8
44320,2024-05-10,20,292,5,0.15,157.92,161.56,789.6,807.8,-18.2
44321,2024-07-24,10,210,3,0.1,108.86,79.78,326.58,239.34,87.24
44322,2024-05-13,27,271,3,0.1,205.0,25.49,615.0,76.47,538.53
44323,2024-10-09,27,57,4,0.15,172.45,176.42,689.8,705.68,-15.88
44324,2024-09-21,4,169,1,0.0,145.04,66.62,145.04,66.62,78.42
44325,2024-08-16,2,147,4,0.2,148.19,71.27,592.76,285.08,307.68
44326,2024-05-21,13,30,4,0.05,157.73,144.37,630.92,577.48,53.44
44327,2024-03-03,2,324,4,0.05,203.89,172.8,815.56,691.2,124.36
44328,2024-08-13,11,258,2,0.05,59.56,54.51,119.12,109.02,10.1
44329,2024-05-03,6,133,2,0.0,106.45,70.42,212.9,140.84,72.06
44330,2024-11-25,30,9,2,0.1,141.12,20.05,282.24,40.1,242.14
44331,2024-01-24,22,388,4,0.05,244.64,57.99,978.56,231.96,746.6
44332,2024-11-04,5,264,1,0.0,192.78,16.18,192.78,16.18,176.6
44333,2024-10-11,19,323,2,0.0,216.79,7.42,433.58,14.84,418.74
44334,2024-07-07,23,30,4,0.1,149.43,144.37,597.72,577.48,20.24
44335,2024-12-28,25,366,2,0.0,264.43,2.66,528.86,5.32,523.54
44336,2024-09-18,19,24,3,0.0,173.21,10.25,519.63,30.75,488.88
44337,2024-01-16,18,366,1,0.0,224.09,2.66,224.09,2.66,221.43
44338,2024-05-23,26,227,2,0.15,209.49,143.07,418.98,286.14,132.84
44339,2024-11-02,8,348,4,0.05,234.02,78.21,936.08,312.84,623.24
44340,2024-10-10,30,369,4,0.0,213.35,20.8,853.4,83.2,770.2
44341,2024-02-28,7,352,3,0.0,228.8,58.73,686.4,176.19,510.21
44342,2024-03-03,25,290,3,0.0,129.34,97.81,388.02,293.43,94.59
44343,2024-12-03,29,42,1,0.0,244.71,28.78,244.71,28.78,215.93
44344,2024-01-17,8,281,6,0.0,65.0,13.02,390.0,78.12,311.88
44345,2024-12-12,20,211,2,0.1,182.95,100.01,365.9,200.02,165.88
44346,2024-07-16,26,318,3,0.05,195.71,19.24,587.13,57.72,529.41
44347,2024-10-21,9,393,3,0.0,227.77,57.86,683.31,173.58,509.73
44348,2024-03-19,16,185,4,0.15,174.4,165.2,697.6,660.8,36.8
44349,2024-05-05,25,109,3,0.15,87.44,89.45,262.32,268.35,-6.03
44350,2024-09-22,20,292,4,0.05,176.5,161.56,706.0,646.24,59.76
44351,2024-02-29,25,97,3,0.0,89.95,78.22,269.85,234.66,35.19
44352,2024-02-06,9,192,3,0.2,156.58,81.23,469.74,243.69,226.05
44353,2024-08-10,16,282,3,0.0,237.47,37.15,712.41,111.45,600.96
44354,2024-01-04,25,380,2,0.0,177.25,154.13,354.5,308.26,46.24
44355,2024-12-08,7,295,3,0.0,222.17,163.72,666.51,491.16,175.35
44356,2024-09-03,14,285,3,0.0,254.38,114.58,763.14,343.74,419.4
44357,2024-09-17,16,208,3,0.0,84.34,21.42,253.02,64.26,188.76
44358,2024-07-01,25,121,3,0.0,177.47,154.32,532.41,462.96,69.45
44359,2024-08-15,23,341,3,0.05,88.5,1.3,265.5,3.9,261.6
44360,2024-12-13,13,147,1,0.0,218.58,71.27,218.58,71.27,147.31
44361,2024-01-02,29,86,3,0.0,99.32,75.89,297.96,227.67,70.29
44362,2024-03-31,19,256,2,0.0,190.17,63.3,380.34,126.6,253.74
44363,2024-09-11,19,367,1,0.05,203.65,34.71,203.65,34.71,168.94
44364,2024-02-14,4,190,3,0.1,186.27,5.44,558.81,16.32,542.49
